pick_lat,pick_lon,drop_lat,drop_lon
40.726565,-73.985995,40.748973,-73.991814
40.753843,-73.988864,40.729043,-74.005324
40.713934,-74.008855,40.719056,-74.003799
40.74322,-73.983468,40.725224,-73.976185
40.753572,-73.977329,40.762317,-73.978473
40.755194,-73.994962,40.737637,-74.002678
40.750782,-73.980492,40.758478,-73.972909
40.720203,-74.010048,40.744862,-73.987307
40.738305,-74.003842,40.744251,-73.974577
40.76098,-73.975727,40.753498,-73.998783
40.77437,-73.957193,40.786882,-73.953581
40.743928,-74.006522,40.748971,-73.996866
40.776963,-73.961547,40.784598,-73.95624
40.752961,-74.003958,40.714805,-74.009362
40.70248,-74.014206,40.749974,-73.995176
40.730424,-73.98029,40.734088,-73.989229
40.786723,-73.968323,40.784565,-73.954581
40.809521,-73.959125,40.717285,-74.002534
40.744206,-73.981008,40.761323,-73.978284
40.770261,-73.981836,40.78474,-73.979263
40.757243,-73.976111,40.774689,-73.982436
40.742882,-73.992873,40.735147,-73.994185
40.762556,-73.968298,40.773513,-73.959641
40.764108,-73.973245,40.750955,-73.982703
40.783437,-73.947773,40.775132,-73.958629
40.736398,-73.984586,40.751085,-73.978844
40.76447,-73.964677,40.776629,-73.955645
40.747548,-73.973857,40.734023,-73.988874
40.740966,-73.99022,40.776212,-73.961816
40.774886,-73.990524,40.812416,-73.962087
40.708998,-74.015306,40.716332,-74.012882
40.7114,-74.01604,40.760405,-74.002266
40.749024,-73.976664,40.762819,-73.971242
40.776588,-73.986725,40.789159,-73.970655
40.77711,-73.982298,40.761318,-73.984642
40.790256,-73.954109,40.760849,-73.974983
40.745691,-73.984421,40.780979,-73.972709
40.766081,-73.976708,40.74697,-73.997149
40.728812,-73.98445,40.758968,-73.974653
40.755987,-73.976386,40.754429,-73.99872
40.782755,-73.957313,40.766142,-73.956447
40.779816,-73.957406,40.787402,-73.971613
40.75957,-73.976802,40.758417,-73.977435
40.752517,-73.985573,40.70999,-74.010373
40.760892,-73.998592,40.725792,-74.007028
40.732312,-74.008622,40.760367,-73.972105
40.761137,-73.968835,40.738685,-73.991572
40.756845,-73.990077,40.76209,-73.978257
40.77918,-73.957833,40.741332,-73.989237
40.739312,-74.008074,40.748084,-73.989197
40.7557,-74.002157,40.71839,-74.000755
40.744982,-73.988927,40.719755,-73.994825
40.732352,-73.9808,40.806567,-73.96496
40.783447,-73.954767,40.795232,-73.97287
40.7537,-73.978398,40.76208,-73.97276
40.771707,-73.982545,40.77866,-73.958435
40.751452,-73.990337,40.748132,-73.993082
40.750412,-73.990638,40.754875,-73.981752
40.757965,-73.963367,40.764235,-73.973295
40.774422,-73.957707,40.757792,-73.977768
40.800197,-73.94693,40.76908,-73.982837
40.747522,-74.000425,40.756007,-73.971482
40.782432,-73.948572,40.747112,-73.98167
40.736662,-73.99096,40.757292,-73.970177
40.723487,-74.002902,40.75086,-73.986083
40.794127,-73.972348,40.778167,-73.981902
40.73225,-74.0066,40.751337,-74.006448
40.734905,-73.990982,40.776097,-73.943972
40.735485,-73.982673,40.759965,-73.973837
40.768155,-73.996283,40.75601,-73.994692
40.770215,-73.987833,40.783927,-73.979588
40.72829,-73.992898,40.744592,-73.993035
40.71229,-74.012,40.716335,-73.986112
40.75682,-73.98642,40.742625,-74.004222
40.794892,-73.944455,40.761822,-73.970865
40.73791,-73.988018,40.75691,-73.983125
40.741882,-73.974888,40.725072,-73.998355
40.782577,-73.971322,40.77036,-73.957447
40.751392,-73.986637,40.760345,-73.97872
40.774392,-73.984572,40.715292,-74.005695
40.780347,-73.957105,40.75584,-73.983857
40.760742,-73.980317,40.781107,-73.959335
40.739537,-73.984387,40.735685,-73.99397
40.795197,-73.971358,40.807057,-73.960905
40.75197,-73.97765,40.77425,-73.977417
40.743747,-73.999642,40.74611,-73.986465
40.755179,-73.980442,40.761143,-73.965716
40.751077,-73.994097,40.742507,-73.98598
40.72771,-74.00592,40.733867,-74.00525
40.77757,-73.982587,40.778272,-73.982152
40.725155,-73.99702,40.706872,-74.012353
40.77109,-73.961805,40.769087,-73.995822
40.768297,-73.984837,40.758507,-73.972547
40.770405,-73.954095,40.747222,-73.982082
40.760402,-73.985922,40.760382,-73.995615
40.750157,-73.973192,40.762977,-73.974215
40.769712,-73.995442,40.757162,-73.978605
40.768897,-73.992542,40.758947,-73.999812
40.760197,-73.995412,40.761757,-73.970522
40.758002,-73.986318,40.770587,-73.96843
40.760638,-73.984513,40.761752,-73.967718
40.761777,-73.978762,40.756377,-73.974403
40.75103,-73.99404,40.740552,-73.996815
40.725762,-74.004557,40.74115,-74.00579
40.740347,-73.996505,40.761502,-73.994223
40.752512,-73.979942,40.755675,-73.971788
40.721185,-74.009625,40.70873,-74.011192
40.773565,-73.962135,40.764192,-73.968887
40.769537,-73.967028,40.77458,-73.963537
40.724622,-73.981545,40.749592,-73.981632
40.76458,-73.987775,40.754495,-73.985765
40.711447,-74.015657,40.704447,-74.008352
40.75535,-73.984092,40.7227,-73.998212
40.723875,-73.996265,40.741435,-73.992982
40.746835,-73.988822,40.740325,-73.986057
40.726122,-74.001807,40.738187,-74.007578
40.840237,-73.940463,40.768282,-73.952695
40.749517,-73.99556,40.750277,-73.975455
40.707285,-74.0128,40.75937,-73.967967
40.7513,-73.994247,40.77125,-73.982998
40.708242,-74.013752,40.742987,-73.992937
40.758252,-73.982905,40.758252,-73.982905
40.781762,-73.94445,40.739582,-73.995093
40.797492,-73.970882,40.799177,-73.942912
40.812887,-73.960517,40.80202,-73.96569
40.742151,-73.974528,40.760324,-73.968853
40.73918,-73.98372,40.73156,-73.996925
40.708942,-74.01556,40.759117,-73.978752
40.77008,-73.991043,40.762732,-73.973842
40.759492,-73.99176,40.777465,-73.982435
40.759658,-73.966061,40.79125,-73.974655
40.716735,-74.012737,40.735777,-73.99323
40.768422,-73.987163,40.757355,-73.993342
40.780292,-73.95693,40.758277,-74.000745
40.75718,-73.966945,40.746287,-73.974715
40.72575,-74.00531,40.751562,-73.977957
40.77923,-73.954847,40.774835,-73.965242
40.77126,-73.983383,40.770462,-73.994225
40.742055,-73.985067,40.762377,-73.971593
40.758232,-73.971515,40.741597,-73.98736
40.759105,-73.994098,40.722905,-73.998935
40.786412,-73.978235,40.778585,-73.981922
40.74371,-73.995205,40.738897,-73.983515
40.742822,-73.974,40.717092,-73.990328
40.753282,-73.977227,40.737282,-73.98908
40.711972,-74.010202,40.704307,-74.008783
40.778922,-73.953663,40.779497,-73.95514
40.747602,-73.993305,40.756022,-73.983515
40.706187,-74.009975,40.75339,-73.98533
40.760747,-73.973612,40.773812,-73.980163
40.775477,-73.98242,40.707157,-74.01353
40.74176,-73.993662,40.762937,-73.97578
40.735897,-74.008325,40.72793,-74.00538
40.779097,-73.955418,40.738705,-73.999367
40.772557,-73.952885,40.752847,-73.974575
40.781592,-73.979593,40.775287,-73.962005
40.752607,-73.993202,40.755955,-73.990885
40.754108,-73.980576,40.738105,-73.996389
40.74556,-73.99465,40.735797,-74.006395
40.72213,-73.988855,40.744662,-73.997225
40.789107,-73.975945,40.759692,-73.991377
40.752845,-73.991902,40.741367,-73.975212
40.77015,-73.951627,40.773292,-73.95889
40.778152,-73.958592,40.789902,-73.95824
40.755587,-73.975995,40.714065,-74.014752
40.759147,-73.959385,40.739067,-73.980002
40.712072,-74.00701,40.759437,-73.995335
40.744437,-73.982347,40.74908,-73.988267
40.750875,-73.96815,40.771695,-73.967125
40.762885,-73.985795,40.759432,-73.970635
40.777737,-73.954817,40.784342,-73.953027
40.787997,-73.976432,40.811022,-73.961532
40.73096,-74.008127,40.751665,-73.978457
40.742255,-73.993297,40.750952,-73.98725
40.756052,-73.990477,40.755802,-73.978522
40.782545,-73.972693,40.758182,-73.97121
40.71616,-74.004125,40.738892,-74.00321
40.747419,-74.002118,40.751394,-73.986224
40.777795,-73.95172,40.77434,-73.95941
40.759885,-73.969847,40.751967,-73.98753
40.747925,-73.973405,40.760102,-73.991175
40.736507,-73.97893,40.74956,-73.974058
40.750392,-73.975505,40.773437,-73.959125
40.72481,-73.990368,40.710015,-74.010565
40.77102,-73.964277,40.755467,-73.975378
40.72462,-73.997525,40.720687,-74.000533
40.73868,-73.99794,40.766785,-73.983227
40.741047,-73.978675,40.717677,-74.007445
40.746065,-73.982625,40.743627,-73.974615
40.722617,-73.993213,40.74763,-73.993127
40.744408,-73.999138,40.748163,-73.989048
40.75382,-73.98078,40.746297,-73.972015
40.737727,-73.98394,40.75454,-73.97179
40.805415,-73.966047,40.787157,-73.97409
40.721772,-73.984317,40.729105,-73.984283
40.77131,-73.950615,40.702717,-74.01148
40.745005,-73.980772,40.709497,-74.013888
40.733343,-73.995265,40.751113,-73.978552
40.739677,-73.984868,40.762072,-73.970972
40.767947,-73.96192,40.76709,-73.970152
40.747502,-73.98957,40.741002,-74.007357
40.756557,-73.986393,40.71181,-74.008157
40.739732,-73.98093,40.745255,-73.984843
40.734342,-73.983652,40.779042,-73.960795
40.771917,-73.963282,40.782295,-73.975213
40.761622,-73.96935,40.762267,-73.978235
40.760667,-73.961068,40.746335,-73.990384
40.723235,-74.00795,40.741515,-73.991892
40.783802,-73.950305,40.745782,-73.991445
40.779037,-73.95387,40.769567,-73.964782
40.707482,-74.006445,40.726815,-74.00743
40.772015,-73.949808,40.766557,-73.971417
40.752307,-73.973955,40.783677,-73.94447
40.748987,-73.984277,40.73884,-73.977093
40.750067,-73.991977,40.719565,-73.997795
40.752562,-73.97365,40.778152,-73.962205
40.742757,-73.984177,40.752067,-73.987428
40.798362,-73.941895,40.76966,-73.951705
40.723772,-73.996405,40.726937,-73.979817
40.775692,-73.950363,40.769792,-73.951658
40.705422,-74.017125,40.738965,-73.995815
40.754541,-73.995548,40.713893,-74.011038
40.740312,-73.986537,40.759682,-73.972747
40.783277,-73.95501,40.756915,-73.976107
40.764002,-73.985022,40.769,-73.991853
40.74117,-74.005355,40.75599,-74.002627
40.812432,-73.937952,40.804077,-73.937548
40.766947,-73.96269,40.762387,-73.968028
40.762797,-73.965772,40.778452,-73.975077
40.757737,-73.960625,40.77026,-73.962525
40.739655,-73.982437,40.720737,-73.994972
40.753385,-73.986287,40.756507,-73.967733
40.733997,-73.990272,40.733997,-73.990272
40.71944,-74.010414,40.75206,-73.993384
40.722068,-73.985246,40.714237,-73.998711
40.745218,-73.998607,40.719973,-74.007602
40.763668,-73.977549,40.781054,-73.983544
40.770737,-73.96427,40.785177,-73.955698
40.7401,-73.99478,40.738455,-74.002206
40.750955,-73.99406,40.757473,-74.000396
40.778641,-73.948027,40.755239,-73.962216
40.733226,-74.006331,40.737318,-73.978199
40.741913,-74.008384,40.709485,-74.014252
40.77511,-73.963127,40.798327,-73.93964
40.750928,-73.971443,40.743067,-73.988523
40.754161,-73.984718,40.754022,-73.972348
40.749407,-73.974739,40.714529,-74.006089
40.732424,-73.989988,40.777106,-73.959805
40.75629,-73.990265,40.712312,-73.999232
40.767079,-73.962691,40.782885,-73.950957
40.72909,-74.001261,40.72909,-74.001261
40.752599,-73.979049,40.766898,-73.987249
40.745597,-73.972303,40.746602,-73.989283
40.763799,-73.975769,40.771847,-73.967437
40.77362,-73.951633,40.779163,-73.955577
40.775875,-73.989871,40.761125,-73.984102
40.730194,-73.98049,40.719697,-73.994757
40.733353,-74.004232,40.762546,-73.975135
40.735511,-73.989611,40.723731,-73.979823
40.740935,-73.990791,40.740383,-73.996236
40.724724,-73.998304,40.728246,-73.992748
40.756324,-73.975177,40.764266,-73.987195
40.782655,-73.951395,40.762778,-73.983315
40.795305,-73.971182,40.825257,-73.947485
40.734255,-73.995303,40.745192,-73.994971
40.799701,-73.969896,40.777597,-73.975372
40.761177,-73.984726,40.762708,-73.974116
40.745027,-73.975858,40.736429,-73.98828
40.726929,-74.005366,40.723591,-74.006164
40.780376,-73.98018,40.796937,-73.970365
40.733209,-73.991009,40.723621,-73.99822
40.756617,-73.974365,40.710497,-74.009633
40.777108,-73.955375,40.782982,-73.97471
40.784168,-73.958443,40.785458,-73.969398
40.757542,-73.985815,40.740988,-73.990252
40.780261,-73.959499,40.778895,-73.977843
40.762408,-73.974394,40.807124,-73.960829
40.724668,-74.001923,40.715385,-74.009302
40.790309,-73.976912,40.768422,-73.982256
40.749348,-73.983458,40.762491,-73.969228
40.748662,-74.000616,40.749704,-73.995333
40.751891,-73.982578,40.738737,-73.982886
40.723173,-74.006033,40.736113,-73.997751
40.776493,-73.979538,40.773932,-73.981564
40.736312,-74.00841,40.748527,-73.99277
40.765937,-73.969559,40.770238,-73.964332
40.7821,-73.9581,40.742776,-73.984729
40.739168,-73.980019,40.742133,-73.986974
40.744271,-73.991764,40.758318,-73.981554
40.776747,-73.982793,40.754163,-73.993081
40.712269,-74.009908,40.724898,-73.999479
40.752232,-73.993493,40.759573,-73.980021
40.761424,-73.971272,40.771132,-73.963829
40.740032,-73.994856,40.734715,-74.004591
40.740896,-74.001324,40.760364,-73.973639
40.767401,-73.955001,40.757327,-73.973794
40.76059,-73.971822,40.764358,-73.976953
40.758198,-73.980399,40.744325,-73.974816
40.737824,-73.992295,40.751864,-73.983703
40.778374,-73.952943,40.842333,-73.944346
40.725251,-73.992291,40.70782,-74.003771
40.769829,-73.960481,40.773557,-73.963689
40.737704,-74.002002,40.743472,-73.992419
40.765744,-73.963747,40.773918,-73.957647
40.755929,-73.984154,40.708886,-74.006967
40.789173,-73.954668,40.79046,-73.969392
40.74852,-73.988829,40.757299,-74.00104
40.780938,-73.954805,40.756579,-73.990301
40.718057,-74.005591,40.751398,-74.00681
40.765899,-73.963564,40.770242,-73.982551
40.745373,-73.999075,40.738264,-73.992088
40.757819,-73.97497,40.771649,-73.965729
40.742144,-74.004564,40.728365,-73.993784
40.758573,-73.985258,40.729068,-73.984105
40.769484,-73.991908,40.765403,-73.954855
40.759527,-73.977349,40.752332,-73.986363
40.749832,-73.970892,40.732922,-73.991861
40.756663,-73.96711,40.788819,-73.97781
40.748534,-73.976194,40.729544,-73.99333
40.741437,-73.975275,40.749618,-73.97342
40.736824,-73.988585,40.741064,-74.003996
40.745185,-73.986559,40.78061,-73.960312
40.778502,-73.988295,40.74398,-73.988335
40.755933,-73.994649,40.739796,-74.006203
40.755738,-73.984559,40.756959,-73.97889
40.76459,-73.970939,40.777777,-73.950829
40.734279,-73.999015,40.721873,-74.000989
40.722109,-73.999822,40.739827,-74.006018
40.772243,-73.990243,40.762373,-73.990389
40.736575,-73.997458,40.744887,-73.991355
40.788645,-73.967184,40.843628,-73.943938
40.777813,-73.988638,40.750093,-73.991453
40.758249,-73.989303,40.763556,-73.996279
40.767399,-73.986238,40.752836,-73.99483
40.73784,-73.983941,40.75501,-73.992792
40.717051,-74.014346,40.715558,-74.006075
40.784737,-73.954035,40.777267,-73.954277
40.774886,-73.965137,40.74152,-74.007015
40.756817,-73.964033,40.76886,-73.964347
40.715715,-74.00741,40.742854,-73.988969
40.724382,-74.004105,40.718063,-73.989518
40.776877,-73.986401,40.77202,-73.98009
40.759776,-73.984443,40.741177,-73.978543
40.750706,-73.979938,40.756931,-73.974981
40.77412,-73.981335,40.762995,-73.989428
40.748099,-73.98531,40.71731,-74.001509
40.746552,-73.986258,40.74945,-74.004261
40.780504,-73.956926,40.778024,-73.978381
40.752096,-73.978511,40.755628,-73.986458
40.751524,-73.976254,40.763954,-73.969991
40.756808,-73.98366,40.75742,-73.973635
40.759876,-73.976728,40.764716,-73.984595
40.778879,-73.958299,40.759968,-73.969616
40.74292,-73.996609,40.737341,-73.988973
40.740287,-73.986221,40.733231,-73.990934
40.755977,-73.983762,40.763027,-73.97487
40.75981,-73.969398,40.754844,-73.973434
40.729963,-74.008237,40.740048,-73.993342
40.74472,-73.99554,40.748427,-74.005805
40.771667,-73.982338,40.754212,-73.982647
40.724338,-73.997075,40.727815,-73.985559
40.744159,-73.987594,40.762386,-74.000409
40.782622,-73.948386,40.793953,-73.970089
40.751177,-73.994271,40.755117,-73.998722
40.718759,-73.994574,40.731073,-73.9863
40.80073,-73.96807,40.807922,-73.963822
40.744319,-73.980666,40.766027,-73.965376
40.772527,-73.981338,40.751124,-73.993616
40.78177,-73.981545,40.724248,-73.997227
40.750743,-73.978497,40.711359,-74.008759
40.778629,-73.948149,40.789296,-73.95267
40.785591,-73.978577,40.759326,-73.980257
40.741978,-73.974769,40.705249,-74.014854
40.788702,-73.970595,40.781259,-73.981362
40.787817,-73.977022,40.744067,-73.99021
40.766112,-73.977299,40.767769,-73.963981
40.768095,-73.955798,40.803858,-73.965827
40.752018,-73.977789,40.766451,-73.96719
40.732615,-73.987624,40.757507,-73.97407
40.760642,-74.002803,40.7725,-73.965061
40.777903,-73.952362,40.77262,-73.962563
40.737049,-73.981233,40.748894,-73.980142
40.725751,-73.977673,40.71538,-74.005178
40.757973,-73.993102,40.73352,-73.99103
40.768812,-73.983513,40.758538,-73.989437
40.793297,-73.974917,40.786832,-73.97802
40.75236,-73.973004,40.757881,-73.970536
40.772203,-73.961081,40.783693,-73.970494
40.760839,-73.983215,40.758471,-73.98124
40.774612,-73.948034,40.756644,-73.990356
40.757357,-73.966467,40.75057,-73.994405
40.724298,-73.992177,40.723901,-73.998654
40.743306,-73.993831,40.765791,-73.983558
40.753886,-73.975648,40.743873,-73.973974
40.755934,-73.978422,40.765213,-73.98038
40.762205,-73.963338,40.758237,-73.985733
40.75245,-73.97828,40.767235,-73.983972
40.789817,-73.969732,40.750325,-73.971935
40.742102,-73.97486,40.755765,-73.990882
40.737582,-73.981078,40.717485,-73.99149
40.770797,-73.963978,40.765227,-73.975347
40.74968,-73.97104,40.748987,-73.992097
40.775912,-73.959867,40.762727,-73.974172
40.732287,-73.980473,40.739332,-73.995348
40.755527,-73.98224,40.749372,-73.99218
40.757142,-73.964012,40.725927,-73.999613
40.789357,-73.97575,40.761167,-73.97386
40.759262,-73.988382,40.779787,-73.978182
40.741667,-73.985352,40.753332,-73.978935
40.754707,-73.963372,40.751287,-73.976412
40.770762,-73.953922,40.763417,-73.969632
40.750155,-73.98375,40.744002,-73.985885
40.742577,-73.99674,40.747667,-73.983335
40.740487,-74.005227,40.731737,-74.003242
40.737087,-73.98497,40.731542,-73.98338
40.768395,-73.992867,40.776715,-73.948715
40.768287,-73.98253,40.787572,-73.98026
40.783142,-73.978023,40.77185,-73.982255
40.782995,-73.977968,40.78076,-73.958922
40.714957,-73.992457,40.726947,-73.982877
40.75017,-73.99196,40.763942,-73.973067
40.728525,-74.001795,40.727452,-73.988732
40.752687,-73.978615,40.749982,-74.00387
40.74529,-73.99139,40.702377,-74.009192
40.765532,-73.98023,40.780532,-73.97836
40.702272,-74.012857,40.759595,-73.983485
40.723552,-73.996647,40.741697,-73.993445
40.762032,-73.976027,40.722772,-73.998585
40.783447,-73.97058,40.774562,-73.980937
40.741145,-73.986012,40.738132,-74.005802
40.793807,-73.972397,40.807812,-73.964025
40.764175,-73.955778,40.77447,-73.96166
40.766522,-73.98671,40.737672,-73.990342
40.763077,-73.974268,40.760267,-73.968802
40.780747,-73.960807,40.763497,-73.967165
40.746472,-73.984968,40.764522,-73.972112
40.744827,-73.997502,40.76302,-73.97886
40.772927,-73.958337,40.770957,-73.961882
40.75996,-73.96151,40.722282,-73.999457
40.737945,-73.992285,40.71605,-74.011205
40.709195,-74.01368,40.739692,-73.9812
40.74162,-73.974925,40.7558,-73.975778
40.745497,-73.978563,40.753842,-73.975187
40.736537,-73.997425,40.761395,-73.968703
40.750032,-73.98344,40.702332,-74.013042
40.7333,-73.99565,40.732987,-74.007367
40.752947,-73.966612,40.753882,-73.977273
40.75776,-73.97735,40.738977,-73.987932
40.720977,-74.005272,40.75586,-73.990845
40.753386,-73.99246,40.739138,-73.989519
40.794057,-73.966677,40.801942,-73.966995
40.73038,-74.00186,40.743735,-73.983902
40.708632,-74.00495,40.704907,-74.007807
40.765692,-73.991102,40.76536,-73.983192
40.74832,-73.99269,40.737327,-74.001525
40.751415,-73.994315,40.789347,-73.952705
40.757977,-73.976035,40.720822,-74.004947
40.743632,-73.985922,40.758102,-73.975625
40.7512,-73.990685,40.731067,-74.007647
40.77409,-73.97746,40.752595,-73.996902
40.737795,-73.987797,40.745222,-73.990167
40.742397,-73.98698,40.780562,-73.972712
40.756595,-73.973522,40.76035,-73.980597
40.724792,-73.98728,40.733052,-73.981435
40.756242,-73.96269,40.723732,-73.998563
40.760447,-73.983002,40.784587,-73.954267
40.773987,-73.959497,40.755352,-73.986657
40.757832,-74.000887,40.757685,-73.982857
40.752295,-73.970477,40.730827,-74.001132
40.762497,-73.986168,40.761467,-73.984788
40.75655,-73.970582,40.762207,-73.978807
40.745027,-73.988852,40.733787,-73.990847
40.79538,-73.965718,40.794705,-73.971835
40.757685,-73.973538,40.734397,-73.990052
40.78015,-73.980595,40.790942,-73.972732
40.764092,-73.954365,40.75145,-73.975435
40.755707,-73.97747,40.760852,-73.986417
40.74395,-73.9839,40.722462,-73.9995
40.75193,-73.990067,40.740327,-73.987
40.779687,-73.955375,40.780352,-73.972965
40.740867,-73.988312,40.744132,-73.979305
40.741977,-73.974822,40.751965,-73.976662
40.74093,-73.98594,40.751822,-73.97753
40.705097,-74.009515,40.70787,-74.014937
40.746237,-73.97504,40.740342,-73.99643
40.763195,-73.98011,40.756655,-73.98948
40.742462,-73.996792,40.762317,-73.971845
40.714605,-74.008478,40.723167,-73.99408
40.72775,-74.00707,40.72539,-73.9921
40.725172,-73.987105,40.750182,-73.97222
40.756767,-73.961675,40.782372,-73.957847
40.776417,-73.976615,40.77346,-73.965213
40.782397,-73.948522,40.753725,-73.987697
40.735457,-74.004217,40.737162,-73.992542
40.720042,-73.998347,40.759657,-73.976502
40.730067,-73.980545,40.739077,-73.993195
40.73225,-73.99323,40.731552,-73.997257
40.737752,-73.980777,40.767427,-73.953587
40.746005,-73.971957,40.75492,-73.974675
40.775312,-73.987747,40.749937,-73.968973
40.783427,-73.97814,40.783185,-73.952948
40.76404,-73.982602,40.762075,-73.982872
40.758537,-73.97708,40.750467,-73.970227
40.741227,-73.997702,40.734052,-73.995332
40.75938,-73.977042,40.780582,-73.972728
40.7511,-73.994197,40.77033,-73.98532
40.73868,-74.008207,40.760662,-74.002333
40.760057,-73.996422,40.729687,-74.008495
40.765512,-73.9661,40.761747,-73.958108
40.758925,-73.975095,40.780672,-73.960165
40.754282,-73.984558,40.752785,-73.978672
40.724457,-73.992265,40.747177,-73.97721
40.7561,-73.983195,40.7613,-73.96726
40.740342,-73.994763,40.74942,-73.988102
40.792502,-73.975275,40.754802,-73.99152
40.787375,-73.944642,40.781257,-73.969977
40.756167,-73.998662,40.721067,-74.004252
40.753832,-73.974827,40.723557,-73.999755
40.755232,-73.978375,40.781165,-73.958658
40.725727,-74.005845,40.717782,-74.014135
40.779342,-73.962115,40.750405,-73.992112
40.77575,-73.956457,40.755542,-73.964802
40.74441,-73.999157,40.754877,-73.993375
40.758247,-73.983388,40.741907,-73.976157
40.775417,-73.950658,40.728922,-74.006702
40.7796,-73.959838,40.78525,-73.94953
40.745195,-73.984825,40.757787,-73.980605
40.750221,-73.991412,40.734658,-74.001427
40.750105,-74.005428,40.738392,-73.992427
40.753065,-73.98907,40.742375,-74.00654
40.751035,-73.98692,40.762612,-73.97938
40.723622,-73.996567,40.726012,-74.005672
40.778875,-73.985273,40.757345,-73.997962
40.784172,-73.956408,40.781965,-73.98363
40.768757,-73.969865,40.769947,-73.985643
40.752632,-73.982427,40.740447,-73.989112
40.77471,-73.954035,40.765017,-73.96642
40.746675,-73.974575,40.748642,-73.98587
40.775912,-73.96147,40.763652,-73.967193
40.773747,-73.985232,40.780637,-73.984542
40.750562,-74.005865,40.731867,-74.0013
40.758997,-73.984362,40.750377,-73.991395
40.713862,-74.014575,40.763625,-73.975453
40.742822,-73.99268,40.743222,-73.985193
40.775702,-73.987555,40.797347,-73.971765
40.761317,-73.970182,40.73955,-73.988507
40.778775,-73.95834,40.772087,-73.963302
40.764727,-73.964608,40.764727,-73.964608
40.751697,-73.976777,40.75013,-73.9916
40.769717,-73.966972,40.770082,-73.968822
40.747207,-73.97179,40.761887,-73.97188
40.766937,-73.982182,40.754367,-73.971617
40.745507,-73.99478,40.769382,-73.995782
40.747992,-73.977592,40.751692,-73.981567
40.742322,-73.983135,40.757145,-73.986383
40.781127,-73.979925,40.773207,-73.955148
40.752047,-73.973833,40.763852,-73.954418
40.713862,-74.015067,40.724779,-74.007655
40.746087,-73.971726,40.772927,-73.957972
40.76505,-73.979154,40.760737,-73.97738
40.751128,-73.994136,40.769341,-73.99534
40.766888,-73.994013,40.729939,-74.010669
40.751243,-73.976186,40.738812,-73.987272
40.737639,-73.980273,40.743142,-73.984872
40.790212,-73.975204,40.764267,-73.957255
40.769095,-73.959595,40.772278,-73.978924
40.768017,-73.981109,40.750209,-73.983411
40.757211,-73.965556,40.784545,-73.955992
40.774272,-73.96493,40.7391,-73.991455
40.774,-73.988865,40.724917,-74.002781
40.765565,-73.971874,40.741471,-73.989813
40.738438,-73.987627,40.746897,-73.990587
40.763197,-73.980544,40.759628,-73.991583
40.732399,-74.00159,40.747411,-73.986227
40.76268,-73.997012,40.716003,-74.004808
40.728033,-73.981957,40.763177,-73.993873
40.810248,-73.943801,40.76005,-73.992516
40.745171,-73.982666,40.769123,-73.96531
40.782248,-73.957872,40.842509,-73.944058
40.788087,-73.978623,40.76933,-73.96773
40.738809,-73.995941,40.746551,-73.99388
40.753325,-73.996257,40.744168,-74.003073
40.752614,-73.977823,40.756737,-73.989683
40.769175,-73.982606,40.76058,-73.980516
40.752598,-73.986975,40.761571,-73.986623
40.770535,-73.951081,40.763497,-73.969485
40.770482,-73.966499,40.754083,-73.992097
40.79474,-73.973672,40.781677,-73.980511
40.725415,-73.992118,40.74747,-73.987632
40.734782,-73.990007,40.737193,-73.974109
40.744211,-73.985709,40.763516,-73.998969
40.758206,-73.9771,40.76245,-73.968712
40.759034,-73.984113,40.775439,-73.962918
40.741087,-73.993889,40.75765,-74.000461
40.742289,-73.974644,40.748783,-73.987699
40.743837,-73.992289,40.760432,-73.974076
40.800517,-73.969533,40.769667,-73.98548
40.749862,-73.98815,40.756317,-73.983182
40.769585,-73.983338,40.752702,-74.00044
40.717404,-74.007275,40.708106,-74.011706
40.782498,-73.980932,40.757391,-73.993598
40.751686,-73.970924,40.735763,-73.98718
40.763247,-73.996687,40.727945,-74.002897
40.732048,-74.004391,40.741247,-73.99392
40.717544,-73.997816,40.760932,-73.999261
40.733968,-73.999734,40.726003,-74.000772
40.756185,-73.989395,40.742527,-74.004245
40.741027,-74.007452,40.760346,-73.980999
40.769636,-73.980696,40.765588,-73.970304
40.782471,-73.951202,40.761881,-73.983298
40.746759,-73.990046,40.742316,-73.977961
40.773808,-73.966059,40.762374,-73.968453
40.741188,-73.990645,40.765213,-73.975335
40.765487,-73.980177,40.743773,-73.998624
40.765036,-73.983021,40.763833,-73.982273
40.731437,-73.992182,40.72355,-74.006229
40.755157,-73.993021,40.755882,-73.983792
40.750273,-73.991995,40.758974,-73.974427
40.762807,-73.968046,40.757429,-73.976627
40.747963,-73.984172,40.751011,-73.993061
40.775898,-73.964533,40.769525,-73.966296
40.772582,-73.957539,40.757548,-73.972601
40.745124,-73.998541,40.75491,-73.984136
40.789997,-73.95225,40.783454,-73.950916
40.768016,-73.966,40.783135,-73.957178
40.738209,-73.988007,40.73817,-73.980109
40.7358,-73.985315,40.735376,-73.989822
40.776126,-73.946879,40.810206,-73.962335
40.737128,-73.978482,40.748869,-73.979916
40.768664,-73.961383,40.763419,-73.969648
40.762477,-73.98305,40.771808,-73.981963
40.73819,-74.005663,40.725859,-74.008471
40.720194,-73.9941,40.72005,-74.008378
40.76354,-73.996263,40.730687,-74.008254
40.748393,-73.988143,40.761486,-73.979581
